id,area_type,availability,location,size,total_sqft,bath,balcony,price
4335,type_I,Ready To Move, Devarachikkanahalli,2 BHK,1230.0,2.0,1.0,58.0
4336,type_I,Ready To Move,Jigani,3 BHK,1221.0,3.0,3.0,75.0
4337,type_III,Ready To Move,Mudalpalaya,6 Bedroom,1050.0,4.0,2.0,155.0
4338,type_I,Ready To Move,HBR Layout,3 BHK,1722.0,3.0,,95.0
4339,type_II,Ready To Move,Jakkuru Layout,2 BHK,1205.0,2.0,1.0,70.0
4340,type_III,Ready To Move,Bileshivale,4 Bedroom,4000.0,5.0,1.0,280.0
4341,type_II,Ready To Move,Kengeri Satellite Town,2 BHK,883.0,2.0,1.0,45.0
4342,type_I,18-Jul,Dasarahalli,2 BHK,1333.0,2.0,1.0,78.56
4343,type_I,Ready To Move,Electronic City,2 BHK,940.0,2.0,1.0,41.0
4344,type_II,Ready To Move,B Narayanapura,3 BHK,1405.0,2.0,2.0,70.0
4345,type_I,Ready To Move,Arehalli,3 BHK,1400.0,2.0,2.0,55.0
4346,type_II,Ready To Move,Bannerghatta Road,2 BHK,912.0,2.0,1.0,55.0
4347,type_I,Ready To Move,Begur Road,3 BHK,1410.0,2.0,3.0,49.34
4348,type_I,Ready To Move,Kudlu Gate,1 BHK,1400.0,1.0,1.0,285.0
4349,type_II,Ready To Move,Marathahalli,2 BHK,1050.0,2.0,1.0,65.0
4350,type_I,19-Sep,Padmanabhanagar,3 BHK,2051.0,3.0,2.0,170.0
4351,type_III,18-May,Kaggalipura,4 Bedroom,3150.0,5.0,1.0,212.0
4352,type_I,Ready To Move,Kaikondrahalli,3 BHK,1342.0,3.0,3.0,92.0
4353,type_I,18-Apr,Yelahanka,2 BHK,1350.0,2.0,1.0,55.55
4354,type_I,Ready To Move,Electronic City Phase II,3 BHK,1549.0,3.0,2.0,80.0
4355,type_I,Ready To Move,Mahadevpura,2 BHK,1150.0,2.0,3.0,52.0
4356,type_I,22-Dec,Bannerghatta Road,2 BHK,1115.0,2.0,1.0,65.12
4357,type_I,18-Oct,Bannerghatta Road,3 BHK,1556.0,2.0,1.0,59.13
4358,type_II,Ready To Move,"Thanisandra Main Road, ",3 BHK,2357.0,3.0,2.0,151.0
4359,type_II,Ready To Move,HRBR Layout,4 BHK,1900.0,3.0,1.0,90.0
4360,type_I,Ready To Move, Devarabeesana Halli,3 BHK,1750.0,3.0,2.0,150.0
4361,type_III,Ready To Move,Marathahalli,4 Bedroom,2396.0,4.0,2.0,325.0
4362,type_I,18-Oct,Chennammana Kere,3 BHK,1705.0,2.0,1.0,86.96
4363,type_II,Ready To Move,Hoodi,3 BHK,1350.0,2.0,3.0,48.0
4364,type_I,Ready To Move,Richmond Town,2 BHK,1233.0,2.0,3.0,100.0
4365,type_I,Ready To Move,Kodigehaali,3 BHK,1324.0,3.0,2.0,65.0
4366,type_I,Ready To Move,Dodda Banaswadi,3 BHK,1650.0,3.0,2.0,78.0
4367,type_II,Ready To Move,Gollarapalya Hosahalli,2 BHK,861.0,2.0,0.0,36.5
4368,type_I,19-Aug,Hormavu,3 BHK,1617.5,3.0,0.0,73.595
4369,type_I,Ready To Move,Hennur Road,3 BHK,1654.0,3.0,,97.8
4370,type_I,Ready To Move,Kenchenahalli,1 BHK,715.0,1.0,1.0,45.0
4371,type_I,Ready To Move,Yelahanka,2 BHK,1065.0,2.0,1.0,40.84
4372,type_I,Ready To Move,Old Madras Road,3 BHK,2640.0,5.0,1.0,150.0
4373,type_III,Ready To Move,R.T. Nagar,3 Bedroom,1300.0,3.0,,145.0
4374,type_I,Ready To Move,Hegde Nagar,3 BHK,1801.0,3.0,2.0,115.0
4375,type_I,Ready To Move,Cooke Town,3 BHK,2300.0,3.0,1.0,250.0
4376,type_I,17-Nov,Channasandra,2 BHK,1009.0,2.0,1.0,38.34
4377,type_III,Ready To Move,Harappanahalli,2 Bedroom,2400.0,2.0,1.0,95.0
4378,type_I,Ready To Move,HSR Layout,2 BHK,1142.0,2.0,2.0,65.0
4379,type_I,Ready To Move,Kalena Agrahara,3 BHK,1450.0,2.0,3.0,85.0
4380,type_II,Ready To Move,Kaval Byrasandra,2 BHK,1100.0,2.0,1.0,46.0
4381,type_I,Ready To Move,Kumaraswami Layout,2 BHK,1000.0,2.0,2.0,36.0
4382,type_I,Ready To Move,Pattandur Agrahara,2 BHK,797.0,2.0,1.0,32.0
4383,type_I,Ready To Move,Garden Layout,3 BHK,1515.0,3.0,3.0,93.93
4384,type_I,19-Mar,Hosa Road,3 BHK,1318.0,2.0,1.0,85.28
4385,type_I,Ready To Move,Mahadevpura,2 BHK,1136.0,2.0,3.0,64.5
4386,type_I,Ready To Move,Kanakpura Road,3 BHK,1200.0,2.0,2.0,42.0
4387,type_I,18-Jun,Kengeri Satellite Town,2 BHK,1072.0,2.0,1.0,25.0
4388,type_III,Ready To Move,BEL Road,2 Bedroom,1050.0,2.0,0.0,110.0
4389,type_III,Ready To Move,Kumbhena Agrahara,6 Bedroom,1200.0,5.0,1.0,150.0
4390,type_III,Ready To Move,Jigani,5 Bedroom,600.0,5.0,,50.0
4391,type_I,Ready To Move,Ganga Nagar,3 BHK,1480.0,2.0,2.0,125.0
4392,type_I,Ready To Move,Padmanabhanagar,3 BHK,1400.0,3.0,0.0,65.0
4393,type_I,Ready To Move,Tindlu,2 BHK,1100.0,2.0,2.0,55.0
4394,type_I,Ready To Move,Lakshminarayana Pura,3 BHK,1600.0,2.0,1.0,108.0
4395,type_I,19-Jul,Kanakpura Road,2 BHK,1331.0,2.0,1.0,107.0
4396,type_II,Ready To Move,Seshadripuram,2 BHK,600.0,3.0,2.0,75.0
4397,type_III,Ready To Move,2nd Block Hrbr Layout,3 Bedroom,4273.0,3.0,,1100.0
4398,type_I,Ready To Move,Amam Enclave Layout,2 BHK,975.0,2.0,1.0,55.0
4399,type_I,Ready To Move,AECS Layout,2 BHK,1045.0,2.0,1.0,36.58
4400,type_I,Ready To Move,Yelahanka,3 BHK,1692.0,3.0,2.0,83.0
4401,type_I,Ready To Move,Bommasandra,2 BHK,1014.0,2.0,1.0,35.0
4402,type_I,Ready To Move,Akshaya Nagar,3 BHK,1410.0,2.0,2.0,75.0
4403,type_I,21-Dec,Electronic City,1 BHK,710.0,1.0,1.0,40.42
4404,type_II,Ready To Move,Bommanahalli,2 BHK,1091.0,2.0,1.0,40.0
4405,type_I,19-Dec,Koramangala,2 BHK,1249.0,2.0,1.0,165.0
4406,type_I,Ready To Move,Whitefield,4 Bedroom,4348.5,,,304.0
4407,type_I,Ready To Move,Yelahanka,4 BHK,3019.0,6.0,,190.0
4408,type_II,18-Mar,Kengeri,1 BHK,340.0,1.0,1.0,10.0
4409,type_I,Ready To Move,Pulikeshi Nagar,3 BHK,2280.0,3.0,,285.0
4410,type_I,Ready To Move,Whitefield,3 BHK,1440.0,2.0,2.0,64.0
4411,type_I,Ready To Move,Benson Town,4 BHK,4460.0,5.0,,650.0
4412,type_II,Ready To Move, Mysore Highway,1 BHK,600.0,1.0,1.0,17.0
4413,type_I,18-Apr,Haralur Road,2 BHK,1027.0,2.0,2.0,44.0
4414,type_I,Ready To Move,Banashankari Stage III,3 BHK,1305.0,2.0,1.0,60.0
4415,type_II,Ready To Move,Shree Ananth Nagar Layout,2 BHK,1154.0,2.0,1.0,57.0
4416,type_II,Ready To Move,JP Nagar,3 BHK,1520.0,3.0,2.0,125.0
4417,type_I,Ready To Move,Bannerghatta Road,2 BHK,1022.0,2.0,1.0,35.0
4418,type_III,Ready To Move,R.T. Nagar,4 Bedroom,2000.0,4.0,2.0,320.0
4419,type_II,Ready To Move,Stage-4 Bommanahalli,3 BHK,1400.0,3.0,2.0,53.0
4420,type_III,18-Feb,Hebbal Kempapura,4 Bedroom,800.0,5.0,3.0,155.0
4421,type_I,18-Dec,Whitefield,2 BHK,1216.0,2.0,1.0,69.06
4422,type_I,18-Jan,Hosa Road,2 BHK,840.0,2.0,1.0,28.0
4423,type_II,Ready To Move,Hennur Road,3 BHK,1831.0,3.0,1.0,110.0
4424,type_I,Ready To Move,Whitefield,2 BHK,1190.0,2.0,3.0,59.0
4425,type_III,Ready To Move,Sarjapur  Road,4 Bedroom,1152.0,4.0,1.0,230.0
4426,type_I,Ready To Move,Parappana Agrahara,2 BHK,1194.0,2.0,2.0,47.0
4427,type_III,Ready To Move,Andrahalli,4 Bedroom,1200.0,4.0,2.0,135.0
4428,type_II,Ready To Move,Devarachikkanahalli,1 BHK,615.0,1.0,1.0,24.0
4429,type_II,Ready To Move,Electronic City,2 BHK,750.0,2.0,1.0,19.5
4430,type_I,Ready To Move,Bannerghatta Road,2 BHK,1215.0,2.0,1.0,65.0
4431,type_II,Ready To Move,8th Phase JP Nagar,4 BHK,1200.0,4.0,1.0,140.0
4432,type_I,Ready To Move,RMV 2nd Stage,4 BHK,2000.0,4.0,0.0,120.0
4433,type_I,Ready To Move,Somasundara Palya,2 BHK,1329.0,2.0,2.0,70.0
4434,type_I,Ready To Move,Rachenahalli,2 BHK,1050.0,2.0,2.0,55.5
4435,type_I,Ready To Move,Gunjur,3 BHK,1362.0,3.0,1.0,62.63
4436,type_I,Ready To Move,Harlur,4 BHK,1884.0,4.0,2.0,120.0
4437,type_I,Ready To Move,Abbigere,2 BHK,795.0,1.0,1.0,32.6
4438,type_I,Ready To Move,Rajaji Nagar,3 BHK,2367.0,4.0,3.0,340.0
4439,type_I,18-Aug,CV Raman Nagar,2 BHK,1230.0,3.0,2.0,47.0
4440,type_III,Ready To Move,Doddaballapur,3 Bedroom,2776.0,4.0,2.0,195.0
4441,type_I,18-Mar,Horamavu Agara,2 BHK,1058.0,2.0,2.0,47.0
4442,type_I,Ready To Move,CV Raman Nagar,2 BHK,1030.0,2.0,,35.0
4443,type_III,Ready To Move,MM Layout,4 Bedroom,350.0,3.0,1.0,45.0
4444,type_II,Ready To Move,Indira Nagar,3 BHK,1740.0,3.0,2.0,191.0
4445,type_I,Ready To Move,5th Block Hbr Layout,2 BHK,1206.0,2.0,2.0,56.0
4446,type_I,Ready To Move,Varthur,3 BHK,1520.0,2.0,2.0,60.0
4447,type_III,Ready To Move,Bank Of Baroda Colony,2 Bedroom,1350.0,2.0,1.0,185.0
4448,type_IV,18-Dec,Bhoganhalli,2 BHK,804.1,2.0,1.0,69.09
4449,type_I,Ready To Move,Hennur,2 BHK,1255.0,2.0,1.0,54.5
4450,type_I,Ready To Move,Jakkur,3 BHK,1858.0,3.0,1.0,98.3
4451,type_I,Ready To Move,Hennur Road,2 BHK,1061.0,2.0,1.0,54.92
4452,type_I,Ready To Move,Hormavu,3 BHK,1365.0,2.0,2.0,65.0
4453,type_II,18-Aug,Huskur,3 BHK,1220.0,2.0,1.0,35.23
4454,type_I,Ready To Move,Kothnur Narayanapura,6 BHK,1300.0,6.0,0.0,99.0
4455,type_III,Ready To Move,Sector 7 HSR Layout,3 Bedroom,1200.0,4.0,1.0,275.0
4456,type_III,18-Mar,Dommasandra,2 Bedroom,1500.0,2.0,0.0,40.0
4457,type_I,Ready To Move,Uttarahalli,3 BHK,1250.0,2.0,2.0,50.0
4458,type_II,Ready To Move,Ramanjaneyanagar,3 BHK,1300.0,2.0,2.0,70.0
4459,type_I,18-Sep,Chandapura,1 BHK,645.0,1.0,1.0,16.45
4460,type_I,Ready To Move,Vasatha Vallbha Nagar,2 BHK,1080.0,2.0,1.0,37.8
4461,type_I,Ready To Move,Rayasandra,2 BHK,1253.0,2.0,2.0,57.0
4462,type_I,Ready To Move,Bannerghatta Road,3 BHK,1550.0,3.0,2.0,96.0
4463,type_I,18-Feb,Cunningham Road,3 BHK,3815.0,3.0,1.0,763.0
4464,type_I,Ready To Move,Attibele,1 BHK,500.0,1.0,1.0,17.0
4465,type_I,Ready To Move,Kalena Agrahara,1 BHK,610.0,1.0,1.0,39.0
4466,type_III,Ready To Move,Brookefield,5 Bedroom,1950.0,6.0,3.0,175.0
4467,type_I,Ready To Move,Sector 1 HSR Layout,3 BHK,1804.0,3.0,2.0,150.0
4468,type_I,Ready To Move,Sector 7 HSR Layout,3 BHK,1760.0,3.0,2.0,160.0
4469,type_IV,18-Dec,Hebbal,2 BHK,823.0,2.0,1.0,50.63
4470,type_III,Ready To Move,Nayandanahalli,9 Bedroom,1350.0,8.0,2.0,200.0
4471,type_I,Ready To Move,Jalahalli West,2 BHK,745.0,2.0,1.0,36.0
4472,type_II,Ready To Move,Sultan Palaya,4 Bedroom,5000.0,5.0,2.0,325.0
4473,type_II,Ready To Move,Thanisandra,3 BHK,1241.0,2.0,1.0,65.0
4474,type_I,Ready To Move,Jakkur,2 BHK,1080.0,2.0,2.0,60.0
4475,type_III,Ready To Move,Nagaraja Garden,4 Bedroom,1376.0,4.0,1.0,156.0
4476,type_I,Ready To Move,Thanisandra,3 BHK,1430.0,2.0,2.0,56.0
4477,type_I,Ready To Move,Banashankari Stage V,3 BHK,1355.0,2.0,1.0,61.0
4478,type_I,18-Dec,Whitefield,3 BHK,2134.0,4.0,2.0,118.0
4479,type_I,Ready To Move,Thigalarapalya,2 BHK,1297.0,2.0,2.0,98.0
4480,type_III,Ready To Move,Doddaballapur,3 Bedroom,3876.0,3.0,1.0,300.0
4481,type_I,Ready To Move,Yelahanka,3 BHK,1500.0,2.0,2.0,63.0
4482,type_III,Ready To Move,Sector 1 HSR Layout,5 Bedroom,1240.0,5.0,3.0,300.0
4483,type_I,18-Dec,Hebbal,2 BHK,985.0,2.0,2.0,62.0
4484,type_I,Ready To Move,Sarjapur  Road,2 BHK,1035.0,2.0,2.0,49.0
4485,type_I,Ready To Move,Nallurhalli,2 BHK,1265.0,2.0,2.0,68.0
4486,type_I,18-Dec,Hulimavu,3 BHK,1916.0,2.0,1.0,150.0
4487,type_I,Ready To Move,Green Glen Layout,3 BHK,1725.0,3.0,2.0,130.0
4488,type_II,Ready To Move,Hormavu,2 BHK,1206.0,2.0,,40.0
4489,type_III,Ready To Move,2nd Stage Nagarbhavi,5 Bedroom,1200.0,4.0,2.0,240.0
4490,type_II,Ready To Move,HBR Layout,2 Bedroom,900.0,2.0,1.0,145.0
4491,type_I,Ready To Move,Sonnenahalli,2 BHK,1157.0,2.0,1.0,42.0
4492,type_I,Ready To Move,Kasavanhalli,3 BHK,1719.0,3.0,1.0,184.0
4493,type_I,Ready To Move,2nd Phase Judicial Layout,3 BHK,1350.0,2.0,2.0,47.25
4494,type_III,Ready To Move, south,3 Bedroom,2400.0,2.0,0.0,480.0
4495,type_I,Ready To Move,Sarjapur  Road,3 BHK,1220.0,3.0,2.0,56.0
4496,type_I,22-May,Jakkur,4 BHK,3181.0,,,229.0
4497,type_II,Ready To Move,Yelahanka New Town,2 BHK,860.0,1.0,2.0,31.0
4498,type_I,Ready To Move,Kadugodi,7 BHK,4000.0,7.0,2.0,130.0
4499,type_I,18-Feb,Whitefield,3 BHK,3480.0,4.0,,284.0
4500,type_I,Ready To Move,Rajaji Nagar,3 BHK,1800.0,2.0,2.0,250.0
4501,type_I,Ready To Move,Cambridge Layout,3 BHK,1669.0,3.0,2.0,298.0
4502,type_II,Ready To Move,Rayasandra,5 Bedroom,1200.0,3.0,1.0,65.0
4503,type_III,Ready To Move,Sahakara Nagar,3 Bedroom,1350.0,3.0,1.0,250.0
4504,type_I,Ready To Move,Sarjapur,3 BHK,1445.0,3.0,1.0,50.0
4505,type_I,18-Aug,Mahadevpura,2 BHK,1225.0,2.0,2.0,48.0
4506,type_I,Ready To Move,Jigani,2 BHK,924.0,2.0,2.0,65.0
4507,type_I,Ready To Move,Akshaya Nagar,3 BHK,1662.0,3.0,,90.0
4508,type_II,Ready To Move,Thanisandra,3 BHK,1492.0,3.0,1.0,88.0
4509,type_III,Ready To Move,Rachenahalli,5 Bedroom,600.0,5.0,,50.0
4510,type_I,Ready To Move,9th Phase JP Nagar,2 BHK,1005.0,2.0,1.0,43.0
4511,type_III,Ready To Move,Banashankari,5 Bedroom,500.0,5.0,2.0,92.0
4512,type_II,Ready To Move,Glass Factory Layout,3 BHK,1539.0,3.0,2.0,60.0
4513,type_III,Ready To Move,Magadi Road,4 Bedroom,1500.0,2.0,2.0,93.0
4514,type_I,18-Dec,Old Airport Road,4 BHK,2690.0,4.0,3.0,191.0
4515,type_I,Ready To Move,Hegde Nagar,3 BHK,1847.0,3.0,2.0,125.0
4516,type_II,Ready To Move,Sahyadri Layout,3 BHK,1750.0,3.0,1.0,180.0
4517,type_III,Ready To Move,Bharath Housing Society Layout,4 Bedroom,2400.0,3.0,,200.0
4518,type_III,Ready To Move,Giri Nagar,4 Bedroom,2400.0,4.0,1.0,400.0
4519,type_I,21-Jan,Kanakpura Road,1 BHK,525.0,1.0,1.0,26.01
4520,type_I,Ready To Move,Banashankari,2 BHK,1290.0,2.0,2.0,80.0
4521,type_I,Ready To Move,Lottegolla Halli,4 BHK,3750.0,3.0,,550.0
4522,type_I,Ready To Move,Haralur Road,3 BHK,1255.0,2.0,1.0,90.0
4523,type_I,18-Apr,Electronic City Phase II,3 BHK,1329.0,2.0,2.0,41.0
4524,type_II,Ready To Move,Chikkabanavar,5 Bedroom,2400.0,4.0,0.0,97.0
4525,type_I,Ready To Move,Whitefield,2 BHK,1227.0,2.0,2.0,70.0
4526,type_II,Ready To Move,EPIP Zone,2 BHK,1280.0,2.0,1.0,69.0
4527,type_III,Ready To Move,Banashankari Stage VI,4 Bedroom,2800.0,4.0,2.0,89.0
4528,type_I,18-Jul,Balagere,2 BHK,1210.0,2.0,1.0,74.0
4529,type_I,Ready To Move,LB Shastri Nagar,2 BHK,1200.0,2.0,1.0,47.0
4530,type_III,Ready To Move,Bidrahalli,3 Bedroom,1800.0,2.0,0.0,72.0
4531,type_I,Ready To Move,Banashankari Stage II,2 BHK,1245.0,2.0,1.0,125.0
4532,type_I,Ready To Move,Gottigere,2 BHK,1010.0,2.0,1.0,35.0
4533,type_III,Ready To Move,Channasandra,4 Bedroom,1800.0,4.0,1.0,300.0
4534,type_I,Ready To Move,Sarjapur  Road,2 BHK,1128.0,2.0,2.0,59.0
4535,type_II,Ready To Move,Kodichikkanahalli,2 BHK,995.0,2.0,1.0,41.0
4536,type_I,22-Jun,2nd Phase Judicial Layout,2 BHK,900.0,2.0,2.0,41.0
4537,type_I,Ready To Move,Haralur Road,2 BHK,1464.0,2.0,2.0,56.0
4538,type_I,19-Dec,Old Madras Road,2 BHK,935.0,2.0,1.0,45.0
4539,type_II,18-Feb,Escorts Colony,5 BHK,2400.0,5.0,2.0,93.0
4540,type_I,Ready To Move,Bannerghatta Road,2 BHK,1275.0,2.0,1.0,73.0
4541,type_III,18-Apr,Hennur Road,4 Bedroom,1650.0,5.0,3.0,309.0
4542,type_I,Ready To Move,Rayasandra,3 BHK,1179.0,2.0,1.0,55.0
4543,type_II,Ready To Move,Kodigehaali,2 BHK,1166.0,2.0,2.0,55.0
4544,type_III,Ready To Move,2nd Block Hbr Layout,5 Bedroom,950.0,5.0,2.0,55.0
4545,type_I,Ready To Move,Devasthanagalu,2 BHK,1057.0,2.0,1.0,42.0
4546,type_I,18-May,Sector 6 HSR Layout,4 BHK,3000.0,5.0,2.0,260.0
4547,type_I,Ready To Move,Thubarahalli,2 BHK,1330.0,2.0,1.0,75.0
4548,type_I,Ready To Move,Singasandra,2 BHK,1416.0,2.0,2.0,67.0
4549,type_I,19-Dec,Hoodi,2 BHK,1447.0,3.0,2.0,76.0
4550,type_I,Ready To Move,Hennur Road,2 BHK,1153.0,2.0,1.0,43.0
4551,type_II,Ready To Move,Kalena Agrahara,3 BHK,1510.0,3.0,2.0,78.0
4552,type_I,Ready To Move,Murugeshpalya,3 BHK,1600.0,2.0,1.0,65.0
4553,type_III,Ready To Move,3rd Block Banashankari,5 Bedroom,2400.0,4.0,1.0,325.0
4554,type_I,Ready To Move,Hebbal,4 BHK,4000.0,6.0,1.0,440.0
4555,type_I,Ready To Move,8th Phase JP Nagar,2 BHK,1513.0,2.0,3.0,62.0
4556,type_I,Ready To Move,Koramangala,2 BHK,1300.0,2.0,2.0,82.0
4557,type_I,Ready To Move,Basapura,2 BHK,1100.0,2.0,1.0,60.0
4558,type_II,Ready To Move,Syndicate Bank Colony,3 BHK,1200.0,3.0,2.0,66.0
4559,type_I,Ready To Move,7th Phase JP Nagar,2 BHK,1100.0,2.0,1.0,44.0
4560,type_I,21-Aug,Electronics City Phase 1,2 BHK,1025.0,2.0,1.0,90.0
4561,type_II,Ready To Move,Kengeri Satellite Town,4 Bedroom,1200.0,3.0,0.0,110.0
4562,type_II,Ready To Move,Thubarahalli,4 Bedroom,3800.0,4.0,3.0,239.0
4563,type_I,Ready To Move,Sarjapur  Road,2 BHK,1273.0,2.0,2.0,60.0
4564,type_I,Ready To Move,Yelahanka New Town,3 BHK,1800.0,2.0,1.0,45.0
4565,type_I,18-Dec,Ramamurthy Nagar,2 BHK,1170.0,2.0,2.0,46.8
4566,type_II,Ready To Move,Ngef Layout,4 Bedroom,2100.0,3.0,1.0,1000.0
4567,type_I,Ready To Move,Banashankari,3 BHK,1886.0,3.0,2.0,205.0
4568,type_I,19-Oct,Carmelaram,2 BHK,970.0,2.0,2.0,35.0
4569,type_III,Ready To Move,Dommasandra,3 Bedroom,900.0,3.0,1.0,75.0
4570,type_II,Ready To Move,Amblipura,3 BHK,1300.0,2.0,1.0,80.0
4571,type_I,Ready To Move,Hanumanth Nagar,3 BHK,1500.0,3.0,3.0,67.49
4572,type_I,Ready To Move,JP Nagar,2 BHK,1150.0,2.0,2.0,90.0
4573,type_I,Ready To Move,Marathahalli,3 BHK,1730.0,3.0,3.0,110.0
4574,type_III,Ready To Move,HRBR Layout,4 Bedroom,1200.0,3.0,1.0,180.0
4575,type_I,Ready To Move,Banashankari Stage II,2 BHK,1700.0,2.0,2.0,150.0
4576,type_III,Ready To Move,CV Raman Nagar,5 Bedroom,1200.0,2.0,1.0,100.0
4577,type_I,Ready To Move,Subramanyapura,2 BHK,929.0,2.0,0.0,50.17
4578,type_I,Ready To Move,Yelahanka,2 BHK,1210.0,2.0,1.0,45.98
4579,type_III,Ready To Move,Ramamurthy Nagar,4 Bedroom,960.0,2.0,2.0,138.0
4580,type_I,Ready To Move,Billekahalli,3 BHK,2968.0,3.0,,225.0
4581,type_I,Ready To Move,Gunjur,2 BHK,1063.0,2.0,2.0,40.0
4582,type_III,18-Aug,RMV 2nd Stage,4 Bedroom,1350.0,4.0,1.0,310.0
4583,type_I,Ready To Move,Kothanur,2 BHK,1285.0,2.0,1.0,60.0
4584,type_I,Ready To Move,Varthur,2 BHK,1091.0,2.0,1.0,32.0
4585,type_I,18-Dec,Electronic City,2 BHK,1265.0,2.0,0.0,56.93
4586,type_I,Ready To Move,Kaggadasapura,2 BHK,1180.0,2.0,2.0,65.0
4587,type_II,Ready To Move,Raghuvanahalli,3 BHK,1440.0,3.0,2.0,65.8
4588,type_I,Ready To Move,Anandapura,2 BHK,1141.0,2.0,1.0,50.0
4589,type_I,18-Aug,Ananth Nagar,2 BHK,1200.0,2.0,1.0,36.0
4590,type_I,Ready To Move,Bharathi Nagar,3 BHK,1739.0,3.0,1.0,105.0
4591,type_II,Ready To Move,Brookefield,2 BHK,1100.0,2.0,1.0,55.0
4592,type_I,Ready To Move,Shanti Nagar,4 BHK,3000.0,4.0,,240.0
4593,type_II,Ready To Move,Kengeri Satellite Town,2 BHK,1110.0,2.0,1.0,43.0
4594,type_I,Ready To Move,Electronic City,2 BHK,550.0,1.0,1.0,16.0
4595,type_I,18-Jan,SHANTHINAGAR,3 BHK,1500.0,3.0,1.0,95.0
4596,type_II,Ready To Move,Indira Nagar,1 BHK,850.0,1.0,2.0,57.0
4597,type_I,Ready To Move,MRCR Layout,2 BHK,1191.0,2.0,1.0,90.0
4598,type_I,Ready To Move,Atmananda Colony,2 BHK,1127.0,2.0,2.0,55.0
4599,type_I,18-Apr,Mysore Road,3 BHK,1560.0,3.0,1.0,115.0
4600,type_I,19-Jul,Kanakpura Road,2 BHK,1698.0,2.0,1.0,105.0
4601,type_I,Ready To Move,Thanisandra,3 BHK,1564.0,3.0,1.0,104.0
4602,type_III,18-May,Kothnur Narayanapura,6 Bedroom,1200.0,6.0,,125.0
4603,type_I,Ready To Move,Doctors Layout,2 BHK,1125.0,2.0,1.0,44.0
4604,type_I,Ready To Move,Krishna Reddy Layout,3 BHK,2180.0,3.0,,285.0
4605,type_II,Ready To Move,Electronic City,2 BHK,550.0,1.0,1.0,15.0
4606,type_II,Ready To Move,Raja Rajeshwari Nagar,3 BHK,1850.0,3.0,1.0,98.0
4607,type_III,Ready To Move,Huttanahalli,3 Bedroom,2400.0,4.0,2.0,325.0
4608,type_I,Ready To Move,Kaggadasapura,2 BHK,1050.0,2.0,2.0,48.0
4609,type_III,18-May,1st Block Koramangala,4 Bedroom,2360.0,4.0,2.0,600.0
4610,type_I,19-Mar,Thanisandra,1 BHK,663.0,1.0,0.0,46.1
4611,type_I,Ready To Move,Jigani,3 BHK,1252.0,3.0,3.0,55.0
4612,type_I,Ready To Move,BAGUR ROAD,3 BHK,1200.0,2.0,2.0,35.0
4613,type_III,Ready To Move,Rajarajeshwarinagar,4 Bedroom,1200.0,5.0,,325.0
4614,type_I,20-Jan,Binny Pete,3 BHK,1740.0,3.0,1.0,150.0
4615,type_III,Ready To Move,HSR Layout,9 Bedroom,1200.0,9.0,0.0,350.0
4616,type_I,15-Nov,Hennur Road,3 BHK,1480.0,3.0,,100.0
4617,type_II,Ready To Move,Aishwarya Crystal Layout,2 BHK,1053.0,2.0,0.0,51.0
4618,type_III,Ready To Move,Meenakunte,3 Bedroom,3900.0,3.0,3.0,250.0
4619,type_II,Ready To Move,Whitefield,4 Bedroom,3589.0,5.0,0.0,400.0
4620,type_I,18-May,KEB Colony,2 BHK,1040.0,2.0,2.0,36.84
4621,type_III,Ready To Move,Ilyas Nagar,4 Bedroom,900.0,4.0,1.0,75.0
4622,type_III,Ready To Move,Anandapura,2 Bedroom,900.0,2.0,0.0,48.0
4623,type_I,18-Dec,JP Nagar,4 BHK,4624.5,4.0,0.0,314.5
4624,type_I,Ready To Move,Shankarapuram,2 BHK,823.0,2.0,1.0,80.0
4625,type_II,Ready To Move,Electronic City,2 BHK,1090.0,2.0,2.0,35.03
4626,type_I,Ready To Move,Horamavu Banaswadi,2 BHK,1225.0,2.0,2.0,49.5
4627,type_II,Ready To Move,Shivaji Nagar,2 BHK,850.0,2.0,2.0,55.0
4628,type_I,20-Dec,Varthur,2 BHK,1045.0,2.0,1.0,40.65
4629,type_I,Ready To Move,Old Madras Road,2 BHK,1300.0,2.0,2.0,100.0
4630,type_I,Ready To Move,ISRO Layout,3 BHK,1310.0,2.0,3.0,68.0
4631,type_I,18-Mar,Haralur Road,2 BHK,1225.0,2.0,1.0,70.0
4632,type_I,18-Apr,Kadugodi,3 BHK,1762.0,3.0,3.0,109.0
4633,type_I,Ready To Move,Hoskote,2 BHK,1170.0,2.0,3.0,45.0
4634,type_I,Ready To Move,Kenchenahalli,1 BHK,700.0,1.0,1.0,35.0
4635,type_I,Ready To Move,8th Phase JP Nagar,2 BHK,1062.0,2.0,1.0,42.47
4636,type_I,Ready To Move,Sarjapur  Road,3 BHK,1755.0,3.0,2.0,122.0
4637,type_II,Ready To Move,1st Stage Domlur,3 BHK,1350.0,2.0,2.0,65.0
4638,type_III,Ready To Move,Ramamurthy Nagar,7 Bedroom,1500.0,9.0,2.0,250.0
4639,type_I,17-Oct,Banashankari,3 BHK,1200.0,3.0,2.0,74.52
4640,type_I,Ready To Move,Hormavu,2 BHK,1015.0,2.0,1.0,39.08
4641,type_I,Ready To Move,Kathriguppe,3 BHK,1365.0,2.0,2.0,75.08
4642,type_II,Ready To Move,Raja Rajeshwari Nagar,2 BHK,1133.0,2.0,1.0,38.37
